1.902259728610297962e-01,2.193367225024015765e-01,2.366608559953079782e-01,2.354812700464643249e-01
3.527278654798466362e-01,2.140107796333619861e-01,3.387367081761895604e-01,3.038944621927527900e-01
2.289441765413384455e-01,1.958426502507596145e-01,2.653133669009469231e-01,2.607691699128082408e-01
4.661923298834613205e-01,4.407709074201173194e-01,4.543436641553424415e-01,3.584001580436048107e-01
1.283603352964372002e-01,9.321759699270612542e-02,4.815054041208102070e-02,3.488625126645578806e-02
1.138762346873598147e-01,1.476827220738684832e-01,1.416314810758327603e-01,2.576703682206571977e-01
1.318730503480593230e-01,1.287181713254879623e-01,2.584403659979665480e-01,2.523556062808784417e-01
3.181459554655496902e-01,8.967371865201061165e-02,4.797973589184853505e-01,4.119363850367799285e-01
3.157654523988441264e-01,1.830434331473346499e-01,3.919272950859810645e-01,-5.955618551825370317e-03
1.559811460353631718e-01,1.566637276302681181e-01,9.688442100764162179e-02,8.946607277398205271e-02
2.071693074470236096e-01,9.202727878815572526e-02,2.645284554538287480e-01,1.235449233823910503e-01
4.091427173560649999e-01,3.285068050527443773e-01,3.960400359080243349e-01,3.247476106737277046e-01
4.479806724157621711e-01,3.073788540783806700e-01,1.319887094987254039e-01,-9.579929643481878074e-03
5.386650349352871681e-01,4.048165033639709032e-01,4.193929979683740927e-01,2.665395505016691091e-01
3.643432323336692757e-02,-2.571856714857742934e-02,-1.773189882693741171e-01,-1.555431453791085994e-01
2.233518882196944833e-01,2.263802392107188144e-01,2.696609478073182520e-01,1.831350354201707054e-01
-2.303155062784757734e-02,1.469473891288653952e-02,2.696264943448443141e-01,2.653498547037236310e-01
2.775064806908005832e-01,2.793796585404047517e-01,3.379388225759173969e-01,8.752168914805766309e-02
3.863000706962302355e-01,1.118957785563942792e-01,1.733567179881985165e-01,-7.147771906004155018e-02
3.652366719758911584e-01,3.774473848724047009e-01,2.308204152503133544e-01,2.345562329110569832e-01
